name,price,category,designer,sellable_online,depth,height,width,short_description
BESTA,795.0,TV & media furniture,IKEA of Sweden,True,42.0,64.0,180.0,"        Wall-mounted cabinet combination,          180x42x64 cm"
HAVSTA,1690.0,TV & media furniture,IKEA of Sweden,True,47.0,89.0,241.0,"        TV storage combination,          241x47x89 cm"
BRIMNES,1385.0,TV & media furniture,K Hagberg/M Hagberg,True,41.0,95.0,336.0,"        TV storage combination,          336x41x95 cm"
VITTSJO,1035.0,TV & media furniture,Johan Kroon,True,36.0,175.0,300.0,"        TV storage combination,          300x36x175 cm"
PLATSA,943.5,TV & media furniture,IKEA of Sweden,True,42.0,191.0,180.0,"        Media storage combination,          180x42x191 cm"
PLATSA,405.0,TV & media furniture,Ola Wihlborg/IKEA of Sweden,True,42.0,53.0,160.0,"        TV bench,          160x42x53 cm"
BRIMNES,820.0,TV & media furniture,K Hagberg/M Hagberg,True,41.0,95.0,200.0,"        TV storage combination,          200x41x95 cm"
BESTA,860.0,TV & media furniture,Marcus Arvonen/IKEA of Sweden,True,42.0,74.0,120.0,"        TV bench with doors,          120x42x74 cm"
PLATSA,1735.5,TV & media furniture,Ola Wihlborg/IKEA of Sweden,True,42.0,191.0,280.0,"        Media storage combination,          280x42x191 cm"
LIATORP,3635.0,TV & media furniture,Carina Bengs,True,49.0,214.0,331.0,"        TV storage combination,          331x214 cm"
BESTA,225.0,TV & media furniture,IKEA of Sweden,True,40.0,192.0,60.0,"        Frame,          60x40x192 cm"
BESTA,225.0,TV & media furniture,IKEA of Sweden,True,40.0,64.0,120.0,"        Frame,          120x40x64 cm"
BRIMNES,1265.0,TV & media furniture,K Hagberg/M Hagberg,True,41.0,95.0,276.0,"        TV storage combination/glass doors,          276x41x95 cm"
BESTA,1620.0,TV & media furniture,IKEA of Sweden/Marcus Arvonen,True,42.0,192.0,120.0,"        Storage combination w glass doors,          120x42x192 cm"
BESTA,100.0,TV & media furniture,IKEA of Sweden,True,20.0,38.0,60.0,"        Frame,          60x20x38 cm"
PLATSA,307.0,TV & media furniture,IKEA of Sweden,True,42.0,44.0,120.0,"        TV bench,          120x42x44 cm"
STUBBARP,35.0,TV & media furniture,IKEA of Sweden,True,44.0,100.0,44.0,        Leg
BESTA,2370.0,TV & media furniture,Marcus Arvonen/IKEA of Sweden,True,42.0,193.0,300.0,"        TV storage combination/glass doors,          300x42x193 cm"
NANNARP,40.0,TV & media furniture,Carl Ojerstam,True,100.0,100.0,100.0,        Leg
HAVSTA,2385.0,TV & media furniture,IKEA of Sweden,True,47.0,212.0,282.0,"        TV storage combination,          282x47x212 cm"
BESTA,125.0,TV & media furniture,IKEA of Sweden,True,40.0,38.0,60.0,"        Frame,          60x40x38 cm"
BESTA,1650.0,TV & media furniture,Marcus Arvonen/IKEA of Sweden,True,42.0,112.0,180.0,"        Storage combination with doors,          180x42x112 cm"
BESTA,195.0,TV & media furniture,IKEA of Sweden,True,40.0,128.0,60.0,"        Frame,          60x40x128 cm"
BESTA,1020.0,TV & media furniture,IKEA of Sweden/Marcus Arvonen/Carl Ojerstam,True,22.0,202.0,60.0,"        Storage combination w glass doors,          60x22x202 cm"
BESTA,1081.0,TV & media furniture,IKEA of Sweden,True,40.0,192.0,120.0,"        Storage combination with doors,          120x40x192 cm"
BESTA,420.0,TV & media furniture,IKEA of Sweden,True,40.0,202.0,60.0,"        Cabinet unit,          60x40x202 cm"
BESTA,1670.0,TV & media furniture,IKEA of Sweden/Marcus Arvonen,True,42.0,240.0,120.0,"        Storage combination w doors/drawers,          120x42x240 cm"
BESTA,3310.0,TV & media furniture,IKEA of Sweden,True,40.0,230.0,240.0,"        TV storage combination/glass doors,          240x40x230 cm"
BESTA,1150.0,TV & media furniture,IKEA of Sweden,True,42.0,193.0,60.0,"        Storage combination w glass doors,          60x42x193 cm"
BESTA,110.0,TV & media furniture,IKEA of Sweden,True,20.0,64.0,60.0,"        Frame,          60x20x64 cm"
BESTA,480.0,TV & media furniture,IKEA of Sweden,True,22.0,128.0,60.0,"        Wall cabinet with 2 doors,          60x22x128 cm"
BESTA,135.0,TV & media furniture,IKEA of Sweden,True,40.0,64.0,60.0,"        Frame,          60x40x64 cm"
BESTA,1570.0,TV & media furniture,IKEA of Sweden/Marcus Arvonen,True,40.0,128.0,120.0,"        Storage combination w glass doors,          120x40x128 cm"
BESTA,60.0,TV & media furniture,IKEA of Sweden,True,40.0,15.0,60.0,"        Drawer frame,          60x15x40 cm"
PLATSA,1838.0,TV & media furniture,Ola Wihlborg/IKEA of Sweden,True,42.0,131.0,300.0,"        Media storage combination,          300x42x131 cm"
PLATSA,1899.5,TV & media furniture,IKEA of Sweden,True,42.0,221.0,300.0,"        Media storage combination,          300x42x221 cm"
BESTA,75.0,TV & media furniture,IKEA of Sweden,True,40.0,25.0,60.0,"        Drawer frame,          60x25x40 cm"
PLATSA,2358.0,TV & media furniture,IKEA of Sweden/Ola Wihlborg,True,42.0,251.0,220.0,"        Media storage combination,          220x42x251 cm"
STALLARP,45.0,TV & media furniture,Carl Ojerstam,True,4.0,10.0,4.0,        Leg
BESTA,1390.0,TV & media furniture,IKEA of Sweden,True,42.0,202.0,120.0,"        Storage combination with doors,          120x42x202 cm"
PLATSA,2187.0,TV & media furniture,IKEA of Sweden,True,42.0,241.0,320.0,"        Media storage combination,          320x42x241 cm"
RAKKESTAD,345.0,Wardrobes,IKEA of Sweden,True,55.0,176.0,79.0,"        Wardrobe with 2 doors,          79x176 cm"
PAX,840.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,58.0,201.0,150.0,"        Wardrobe combination,          150x58x201 cm"
SMAGORA,495.0,Wardrobes,IKEA of Sweden,True,50.0,187.0,80.0,"        Wardrobe,          80x50x187 cm"
PAX / FORSAND/VIKEDAL,1195.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,201.0,150.0,"        Wardrobe combination,          150x60x201 cm"
PLATSA,1259.0,Wardrobes,Ola Wihlborg/IKEA of Sweden,True,42.0,181.0,160.0,"        Wardrobe with 2 doors+3 drawers,          160x42x181 cm"
PLATSA,892.0,Wardrobes,IKEA of Sweden/Ola Wihlborg,True,42.0,161.0,140.0,"        Wardrobe with 3 doors,          140x42x161 cm"
KLEPPSTAD,449.0,Wardrobes,IKEA of Sweden,True,55.0,176.0,117.0,"        Wardrobe with 3 doors,          117x176 cm"
BRIMNES,645.0,Wardrobes,K Hagberg/M Hagberg,True,50.0,190.0,117.0,"        Wardrobe with 3 doors,          117x190 cm"
KLEPPSTAD,349.0,Wardrobes,IKEA of Sweden,True,55.0,176.0,79.0,"        Wardrobe with 2 doors,          79x176 cm"
PLATSA,2740.0,Wardrobes,IKEA of Sweden,True,57.0,221.0,240.0,"        Wardrobe with 7 doors+3 drawers,          240x57x221 cm"
VUKU,49.0,Wardrobes,J Karlsson/W Chong,True,51.0,149.0,74.0,"        Wardrobe,          74x51x149 cm"
PAX,1510.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,201.0,150.0,"        Wardrobe,          150x60x201 cm"
BRIMNES,475.0,Wardrobes,K Hagberg/M Hagberg,True,50.0,190.0,78.0,"        Wardrobe with 2 doors,          78x190 cm"
PAX,1280.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,58.0,201.0,175.0,"        Wardrobe,          175x58x201 cm"
PAX,2805.0,Wardrobes,IKEA of Sweden/K Hagberg/M Hagberg/Ehlen Johansson,True,60.0,201.0,200.0,"        Wardrobe,          200x60x201 cm"
STUVA / FRITIDS,425.0,Wardrobes,IKEA of Sweden/Ebba Strandmark,True,50.0,128.0,60.0,"        Wardrobe,          60x50x128 cm"
PAX,1590.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,200.0,"        Wardrobe,          200x66x236 cm"
PAX,2770.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,58.0,201.0,300.0,"        Wardrobe,          300x58x201 cm"
SONGESAND,795.0,Wardrobes,IKEA of Sweden,True,60.0,191.0,120.0,"        Wardrobe,          120x60x191 cm"
PAX,1870.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,44.0,236.0,150.0,"        Wardrobe,          150x44x236 cm"
PAX,1060.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,201.0,150.0,"        Wardrobe,          150x60x201 cm"
PLATSA,2620.0,Wardrobes,IKEA of Sweden/Ola Wihlborg,True,57.0,231.0,220.0,"        Wardrobe,          220x57x231 cm"
PLATSA,428.0,Wardrobes,Ola Wihlborg/IKEA of Sweden,True,42.0,181.0,60.0,"        Wardrobe,          95-120x42x181 cm"
PAX,1870.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,201.0,250.0,"        Wardrobe,          250x60x201 cm"
PAX,865.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,58.0,201.0,200.0,"        Wardrobe,          200x58x201 cm"
PAX,5380.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,210.0,236.0,275.0,"        Wardrobe,          276x211x236 cm"
PAX,1675.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,150.0,"        Wardrobe,          150x66x236 cm"
PAX,800.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,201.0,75.0,"        Wardrobe,          75x60x201 cm"
PLATSA,758.0,Wardrobes,IKEA of Sweden/Ola Wihlborg,True,42.0,191.0,80.0,"        Wardrobe with shoe shelf,          80x42x191 cm"
PAX,2265.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,44.0,236.0,200.0,"        Wardrobe,          200x44x236 cm"
PLATSA,2296.0,Wardrobes,Ola Wihlborg/IKEA of Sweden,True,57.0,251.0,240.0,"        Wardrobe,          240x57x251 cm"
NORDKISA,995.0,Wardrobes,L Hilland/J Karlsson,True,47.0,186.0,120.0,"        Open wardrobe with sliding door,          120x186 cm"
BUSUNGE,645.0,Wardrobes,Carl Ojerstam,True,52.0,139.0,80.0,"        Wardrobe,          80x139 cm"
PAX,875.0,Wardrobes,K Hagberg/M Hagberg/Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,100.0,"        Wardrobe,          100x60x236 cm"
TRYSIL,895.0,Wardrobes,K Hagberg/M Hagberg,True,61.0,202.0,79.0,"        Wardrobe,          79x61x202 cm"
PAX,2495.0,Wardrobes,IKEA of Sweden/Ehlen Johansson/K Hagberg/M Hagberg,True,60.0,236.0,200.0,"        Wardrobe,          200x60x236 cm"
SUNDVIK,1095.0,Wardrobes,Jon Karlsson,True,50.0,171.0,80.0,"        Wardrobe,          80x50x171 cm"
VISTHUS,1645.0,Wardrobes,T Winkel/T Jacobsen,True,59.0,216.0,122.0,"        Wardrobe,          122x59x216 cm"
PAX,1870.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,44.0,236.0,150.0,"        Wardrobe,          150x44x236 cm"
PAX,1800.0,Wardrobes,Ehlen Johansson/K Hagberg/M Hagberg/IKEA of Sweden,True,60.0,236.0,150.0,"        Wardrobe,          150x60x236 cm"
SYVDE,595.0,Wardrobes,IKEA of Sweden,True,48.0,123.0,100.0,"        Cabinet with glass doors,          100x123 cm"
STUVA / FRITIDS,1545.0,Wardrobes,Ebba Strandmark/IKEA of Sweden,True,50.0,192.0,120.0,"        Wardrobe,          120x50x192 cm"
HEMNES,297.5,Wardrobes,IKEA of Sweden,True,37.0,130.0,99.0,"        Open wardrobe,          99x37x130 cm"
PAX,1550.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,38.0,236.0,150.0,"        Wardrobe,          150x38x236 cm"
PLATSA,2205.5,Wardrobes,IKEA of Sweden,True,42.0,241.0,340.0,"        Wardrobe,          340x42x241 cm"
STUVA / FRITIDS,675.0,Wardrobes,Ebba Strandmark/IKEA of Sweden,True,50.0,192.0,60.0,"        Wardrobe,          60x50x192 cm"
PAX,2140.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,200.0,"        Wardrobe,          200x66x236 cm"
PAX,530.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,201.0,50.0,"        Wardrobe,          50x60x201 cm"
PLATSA,1772.5,Wardrobes,IKEA of Sweden,True,42.0,221.0,260.0,"        Wardrobe with 9 doors,          260x42x221 cm"
PAX,5260.0,Wardrobes,IKEA of Sweden/Ebba Strandmark/Ehlen Johansson,True,60.0,236.0,300.0,"        Wardrobe,          300x60x236 cm"
PAX / FORSAND/VIKEDAL,1510.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,150.0,"        Wardrobe combination,          150x60x236 cm"
HEMNES,1545.0,Wardrobes,Carina Bengs,True,59.0,197.0,120.0,"        Wardrobe with 2 sliding doors,          120x197 cm"
NORDKISA,895.0,Wardrobes,L Hilland/J Karlsson,True,47.0,123.0,120.0,"        Open wardrobe with sliding door,          120x123 cm"
PLATSA,1588.0,Wardrobes,IKEA of Sweden/Ola Wihlborg,True,57.0,241.0,160.0,"        Wardrobe,          195-220x57x241 cm"
STUVA / FRITIDS,830.0,Wardrobes,Ebba Strandmark/IKEA of Sweden,True,50.0,192.0,60.0,"        Wardrobe,          60x50x192 cm"
PAX,3460.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,66.0,236.0,250.0,"        Wardrobe,          250x66x236 cm"
PAX / BERGSBO,1835.0,Wardrobes,Ehlen Johansson/IKEA of Sweden/K Hagberg/M Hagberg,True,38.0,236.0,200.0,"        Wardrobe combination,          200x38x236 cm"
PAX,2730.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,66.0,236.0,200.0,"        Wardrobe,          200x66x236 cm"
PAX,2450.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,44.0,236.0,200.0,"        Wardrobe,          200x44x236 cm"
BUSUNGE,645.0,Wardrobes,Carl Ojerstam,True,52.0,139.0,80.0,"        Wardrobe,          80x139 cm"
PLATSA,1560.0,Wardrobes,IKEA of Sweden/Ola Wihlborg,True,57.0,251.0,140.0,"        Wardrobe,          175-200x57x251 cm"
PAX,2865.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,87.0,236.0,160.0,"        Corner wardrobe,          160/88x236 cm"
PAX,1055.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,38.0,236.0,100.0,"        Wardrobe,          100x38x236 cm"
PLATSA,1516.0,Wardrobes,IKEA of Sweden,True,57.0,261.0,140.0,"        Wardrobe,          140x57x261 cm"
PAX,1030.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,201.0,100.0,"        Wardrobe,          100x60x201 cm"
PAX,665.0,Wardrobes,Ebba Strandmark/Ehlen Johansson/IKEA of Sweden,True,38.0,236.0,49.0,"        Wardrobe,          50x38x236 cm"
PAX,1960.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,201.0,150.0,"        Wardrobe,          150x60x201 cm"
PLATSA,624.0,Wardrobes,IKEA of Sweden,True,42.0,40.0,240.0,"        Wall storage,          240x42x40 cm"
PAX,4870.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,201.0,300.0,"        Wardrobe,          300x60x201 cm"
TYSSEDAL,1645.0,Wardrobes,Ebba Strandmark,True,58.0,208.0,88.0,"        Wardrobe,          88x58x208 cm"
PAX,1815.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,200.0,"        Wardrobe,          200x60x236 cm"
PAX,2415.0,Wardrobes,IKEA of Sweden/Ebba Strandmark/Ehlen Johansson,True,60.0,236.0,200.0,"        Wardrobe,          200x60x236 cm"
ELVARLI,434.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,55.0,216.0,84.0,"        1 section,          84x55x216 cm"
PAX / TYSSEDAL,6065.0,Wardrobes,Ebba Strandmark/IKEA of Sweden/Ola Wihlborg/Ehlen Johansson,True,60.0,236.0,250.0,"        Wardrobe combination,          250x60x236 cm"
PAX,1890.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,66.0,236.0,150.0,"        Wardrobe,          150x66x236 cm"
SYVDE,445.0,Wardrobes,IKEA of Sweden,True,48.0,123.0,80.0,"        Open wardrobe,          80x123 cm"
PAX,2450.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,44.0,236.0,200.0,"        Wardrobe,          200x44x236 cm"
PAX,3540.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,250.0,"        Wardrobe,          250x66x236 cm"
PAX,1260.0,Wardrobes,IKEA of Sweden/Ola Wihlborg/Ehlen Johansson,True,38.0,236.0,100.0,"        Wardrobe,          100x38x236 cm"
PAX,1525.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,58.0,201.0,150.0,"        Wardrobe,          150x58x201 cm"
PLATSA,1388.0,Wardrobes,IKEA of Sweden,True,57.0,123.0,240.0,"        Wardrobe,          240x57x123 cm"
SUNDVIK,1095.0,Wardrobes,Jon Karlsson,True,50.0,171.0,80.0,"        Wardrobe,          80x50x171 cm"
BRYGGJA,597.0,Wardrobes,Ola Wihlborg,True,43.0,173.0,120.0,"        Storage unit,          120x173 cm"
PAX,2320.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,150.0,"        Wardrobe,          150x66x236 cm"
PAX,2190.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,66.0,201.0,150.0,"        Wardrobe,          150x66x201 cm"
PAX,590.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,38.0,236.0,50.0,"        Wardrobe,          50x38x236 cm"
PAX,1940.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,44.0,236.0,150.0,"        Wardrobe,          150x44x236 cm"
PAX,6585.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,236.0,250.0,"        Wardrobe,          250x60x236 cm"
VISTHUS,895.0,Wardrobes,T Winkel/T Jacobsen,True,59.0,216.0,62.0,"        Wardrobe,          63x59x216 cm"
PLATSA,3493.0,Wardrobes,IKEA of Sweden,True,61.0,281.0,240.0,"        Wardrobe,          240x61x281 cm"
PAX,3410.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,150.0,"        Wardrobe,          150x60x236 cm"
PAX,3695.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,236.0,200.0,"        Wardrobe,          200x60x236 cm"
PAX,3222.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,66.0,236.0,150.0,"        Wardrobe,          150x66x236 cm"
PLATSA,435.0,Wardrobes,Ola Wihlborg,True,40.0,40.0,240.0,"        Wall storage,          240x40x40 cm"
PAX,1760.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,150.0,"        Wardrobe,          150x60x236 cm"
PAX,965.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,75.0,"        Wardrobe,          75x60x236 cm"
PLATSA,1260.5,Wardrobes,IKEA of Sweden,True,42.0,241.0,140.0,"        Wardrobe w 6 doors,          140x42x241 cm"
SUNDLANDET,716.0,Wardrobes,Ola Wihlborg,True,44.0,187.0,79.0,"        Open wardrobe,          79x44x187 cm"
PAX,2580.0,Wardrobes,Ehlen Johansson/Ebba Strandmark/IKEA of Sweden,True,60.0,236.0,150.0,"        Wardrobe,          150x60x236 cm"
PAX,5240.0,Wardrobes,IKEA of Sweden/Ehlen Johansson/Ebba Strandmark,True,60.0,236.0,300.0,"        Wardrobe,          300x60x236 cm"
PAX,3775.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,200.0,"        Wardrobe,          200x66x236 cm"
PAX,3215.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,200.0,"        Wardrobe,          200x60x236 cm"
PAX,3035.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,150.0,"        Wardrobe,          150x66x236 cm"
PAX,1499.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,58.0,201.0,150.0,"        Wardrobe,          150x58x201 cm"
ELVARLI,444.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,40.0,216.0,84.0,"        1 section,          84x40x216 cm"
PAX / MEHAMN,1725.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,44.0,236.0,150.0,"        Wardrobe combination,          150x44x236 cm"
PLATSA,1796.0,Wardrobes,Ola Wihlborg/IKEA of Sweden,True,57.0,231.0,240.0,"        Wardrobe,          240x57x231 cm"
PAX,995.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,35.0,236.0,100.0,"        Wardrobe,          100x35x236 cm"
PAX,5965.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,58.0,236.0,375.0,"        Wardrobe combination,          375x58x236 cm"
PAX / BERGSBO,2250.0,Wardrobes,Ehlen Johansson/IKEA of Sweden/K Hagberg/M Hagberg,True,60.0,236.0,100.0,"        Wardrobe combination,          100x60x236 cm"
PAX,5345.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,60.0,236.0,250.0,"        Wardrobe,          250x60x236 cm"
PAX,1600.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,201.0,100.0,"        Wardrobe,          100x60x201 cm"
PAX,1490.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,58.0,201.0,150.0,"        Wardrobe,          150x58x201 cm"
PLATSA,3113.0,Wardrobes,Ola Wihlborg/IKEA of Sweden,True,42.0,241.0,420.0,"        Storage comb w 6 doors+3 drawers,          420x42x241 cm"
PAX,1690.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,236.0,150.0,"        Wardrobe,          150x60x236 cm"
PAX,3960.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,66.0,236.0,200.0,"        Wardrobe,          200x66x236 cm"
PAX,2960.0,Wardrobes,IKEA of Sweden/Ehlen Johansson,True,60.0,236.0,200.0,"        Wardrobe,          200x60x236 cm"
BRYGGJA,795.0,Wardrobes,Ola Wihlborg,True,57.0,173.0,120.0,"        Open wardrobe,          120x173 cm"
PLATSA,728.0,Wardrobes,IKEA of Sweden,True,42.0,40.0,240.0,"        Wall storage,          240x42x40 cm"
PAX / TYSSEDAL,3190.0,Wardrobes,IKEA of Sweden/Ola Wihlborg/Ehlen Johansson/Ebba Strandmark,True,60.0,236.0,150.0,"        Wardrobe combination,          150x60x236 cm"
PLATSA,2800.0,Wardrobes,IKEA of Sweden/Ola Wihlborg,True,57.0,271.0,300.0,"        Wardrobe with 9 doors,          300x57x271 cm"
PAX,3227.0,Wardrobes,Ehlen Johansson/IKEA of Sweden,True,66.0,236.0,150.0,"        Wardrobe,          150x66x236 cm"
